tissue,barcode,fpkm
normal,TCGA-06-0678-11A-32R-A36H-07,8658.90828484
normal,TCGA-06-0675-11A-32R-A36H-07,3905.22574994
normal,TCGA-06-0681-11A-41R-A36H-07,10712.0514864
normal,TCGA-06-0680-11A-32R-A36H-07,6872.58232372
normal,TCGA-06-AABW-11A-31R-A36H-07,17509.2109798
cancer,TCGA-19-4065-01A-01R-2005-01,22274.6032893
cancer,TCGA-06-0171-02A-11R-2005-01,7375.66667466
cancer,TCGA-41-4097-01A-01R-1850-01,30885.1302706
cancer,TCGA-02-0055-01A-01R-1849-01,21774.0189844
cancer,TCGA-06-0219-01A-01R-1849-01,91535.5042376
cancer,TCGA-06-0211-01B-01R-1849-01,31522.6433405
cancer,TCGA-02-2483-01A-01R-1849-01,14740.9706472
cancer,TCGA-28-1747-01C-01R-1850-01,22318.2035491
cancer,TCGA-32-1980-01A-01R-1850-01,13972.2410692
cancer,TCGA-06-5413-01A-01R-1849-01,14946.1527482
cancer,TCGA-14-0789-01A-01R-1849-01,4517.69127905
cancer,TCGA-06-5417-01A-01R-1849-01,23936.6679288
cancer,TCGA-32-2638-01A-01R-1850-01,20641.1546482
cancer,TCGA-06-2569-01A-01R-1849-01,16478.627220500002
cancer,TCGA-76-4929-01A-01R-1850-01,18249.9370083
cancer,TCGA-12-5299-01A-02R-1849-01,10416.7317712
cancer,TCGA-12-0821-01A-01R-1849-01,32322.53285940001
cancer,TCGA-06-0156-01A-03R-1849-01,57980.64761390001
cancer,TCGA-28-5218-01A-01R-1850-01,3526.2522427
cancer,TCGA-27-2521-01A-01R-1850-01,23296.323946
cancer,TCGA-26-5139-01A-01R-1850-01,19596.2053433
cancer,TCGA-06-0221-02A-11R-2005-01,26175.5408112
cancer,TCGA-19-2629-01A-01R-1850-01,11758.4231954
cancer,TCGA-41-5651-01A-01R-1850-01,16772.1187752
cancer,TCGA-28-2513-01A-01R-1850-01,11182.8053185
cancer,TCGA-06-0141-01A-01R-1849-01,41453.9195675
cancer,TCGA-06-0211-01A-01R-1849-01,19152.1197007
cancer,TCGA-06-0129-01A-01R-1849-01,63385.7943127
cancer,TCGA-28-5215-01A-01R-1850-01,6760.00429936
cancer,TCGA-19-5960-01A-11R-1850-01,64666.58703990001
cancer,TCGA-28-5220-01A-01R-1850-01,19211.414803
cancer,TCGA-02-2486-01A-01R-1849-01,20003.4672677
cancer,TCGA-12-3652-01A-01R-1849-01,18301.406662
cancer,TCGA-15-1444-01A-02R-1850-01,6072.10200758
cancer,TCGA-41-2572-01A-01R-1850-01,25753.1730055
cancer,TCGA-76-4928-01B-01R-1850-01,9565.65242054
cancer,TCGA-16-0846-01A-01R-1850-01,19939.4902935
cancer,TCGA-06-2561-01A-02R-1849-01,35643.4080699
cancer,TCGA-32-1982-01A-01R-1850-01,117069.47237
cancer,TCGA-12-1597-01B-01R-1849-01,11083.4026046
cancer,TCGA-14-0781-01B-01R-1849-01,16986.0576316
cancer,TCGA-19-0957-02A-11R-2005-01,12583.6537708
cancer,TCGA-27-1832-01A-01R-1850-01,58546.5270833
cancer,TCGA-28-2510-01A-01R-1850-01,15889.4798402
cancer,TCGA-06-0238-01A-02R-1849-01,34708.3970745
cancer,TCGA-06-0184-01A-01R-1849-01,38116.84314
cancer,TCGA-19-1390-01A-01R-1850-01,64352.2964185
cancer,TCGA-12-0618-01A-01R-1849-01,37070.6671586
cancer,TCGA-19-4065-02A-11R-2005-01,21673.139259400006
cancer,TCGA-06-0882-01A-01R-1849-01,13090.632997600002
cancer,TCGA-27-2524-01A-01R-1850-01,8870.66460128
cancer,TCGA-28-2514-01A-02R-1850-01,32812.7050794
cancer,TCGA-02-2485-01A-01R-1849-01,24010.730004400004
cancer,TCGA-06-5418-01A-01R-1849-01,36149.8462771
cancer,TCGA-06-0187-01A-01R-1849-01,8314.53160383
cancer,TCGA-06-0174-01A-01R-1849-01,20764.5567474
cancer,TCGA-02-0047-01A-01R-1849-01,16664.4505262
cancer,TCGA-26-5132-01A-01R-1850-01,46185.9352281
cancer,TCGA-27-2523-01A-01R-1850-01,12988.3624273
cancer,TCGA-14-2554-01A-01R-1850-01,15308.2056987
cancer,TCGA-32-4213-01A-01R-1850-01,6685.69862208
cancer,TCGA-76-4927-01A-01R-1850-01,9375.05859412
cancer,TCGA-19-1389-02A-21R-2005-01,15404.935227700002
cancer,TCGA-06-0156-01A-02R-1849-01,46677.8771368
cancer,TCGA-14-1829-01A-01R-1850-01,29693.0414357
cancer,TCGA-06-0190-01A-01R-1849-01,36727.95046830001
