tissue,barcode,fpkm
normal,TCGA-W5-AA2I-11A-11R-A41I-07,3101.69849009
normal,TCGA-ZU-A8S4-11A-11R-A41I-07,0.0
normal,TCGA-W5-AA31-11A-11R-A41I-07,1312.85369099
normal,TCGA-W5-AA30-11A-11R-A41I-07,10608.5439698
normal,TCGA-W5-AA2Q-11A-11R-A41I-07,7768.74014341
normal,TCGA-W5-AA2X-11A-11R-A41I-07,10247.3490474
normal,TCGA-W5-AA2R-11A-11R-A41I-07,0.0
normal,TCGA-W5-AA34-11A-11R-A41I-07,0.0
normal,TCGA-W5-AA2U-11A-11R-A41I-07,1634.18452558
cancer,TCGA-WD-A7RX-01A-12R-A41I-07,48794.8542341
cancer,TCGA-W6-AA0S-01A-11R-A41I-07,22509.8118662
cancer,TCGA-W5-AA2R-01A-11R-A41I-07,32847.4356857
cancer,TCGA-3X-AAVC-01A-21R-A41I-07,22472.8875486
cancer,TCGA-3X-AAV9-01A-72R-A41I-07,16916.4426413
cancer,TCGA-ZH-A8Y5-01A-11R-A41I-07,31940.501409
cancer,TCGA-W5-AA2W-01A-11R-A41I-07,20122.604152400007
cancer,TCGA-ZU-A8S4-01A-11R-A41I-07,16996.7665351
cancer,TCGA-W5-AA2Q-01A-11R-A41I-07,43616.3635511
cancer,TCGA-W5-AA2Z-01A-11R-A41I-07,9970.37040513
cancer,TCGA-W5-AA2U-01A-11R-A41I-07,30878.8690258
cancer,TCGA-3X-AAVE-01A-11R-A41I-07,46389.2928055
cancer,TCGA-W5-AA33-01A-11R-A41I-07,13342.1310537
cancer,TCGA-ZH-A8Y6-01A-11R-A41I-07,7010.58598484
cancer,TCGA-W5-AA31-01A-11R-A41I-07,10945.9176486
cancer,TCGA-YR-A95A-01A-12R-A41I-07,29851.7059102
cancer,TCGA-W5-AA30-01A-31R-A41I-07,68313.9141288
cancer,TCGA-W5-AA36-01A-11R-A41I-07,55021.9833986
cancer,TCGA-ZH-A8Y8-01A-51R-A41I-07,19791.7903654
cancer,TCGA-W5-AA2O-01A-11R-A41I-07,48596.840981
cancer,TCGA-W5-AA2G-01A-11R-A41I-07,18840.0131445
cancer,TCGA-ZH-A8Y2-01A-11R-A41I-07,17522.2427349
cancer,TCGA-W5-AA2H-01A-31R-A41I-07,338862.606018
cancer,TCGA-ZD-A8I3-01A-11R-A41I-07,41520.1749724
cancer,TCGA-W5-AA2I-01A-32R-A41I-07,101093.00598
cancer,TCGA-3X-AAVB-01A-31R-A41I-07,7560.68393947
cancer,TCGA-W5-AA2X-01A-11R-A41I-07,60138.5102237
cancer,TCGA-ZH-A8Y1-01A-11R-A41I-07,2926.95491319
cancer,TCGA-ZH-A8Y4-01A-11R-A41I-07,29046.0596277
cancer,TCGA-W5-AA38-01A-11R-A41I-07,21065.1745969
cancer,TCGA-W5-AA2T-01A-12R-A41I-07,75703.5981475
cancer,TCGA-4G-AAZO-01A-12R-A41I-07,51160.2672708
cancer,TCGA-4G-AAZT-01A-11R-A41I-07,24031.8403398
cancer,TCGA-W5-AA39-01A-11R-A41I-07,46599.2436802
cancer,TCGA-3X-AAVA-01A-11R-A41I-07,37289.9526884
cancer,TCGA-W5-AA34-01A-11R-A41I-07,31278.701763300003
