tissue,barcode,fpkm
normal,TCGA-22-5482-11A-01R-1635-07,1217.74850175
normal,TCGA-51-4079-11A-01R-1758-07,3356.59088834
normal,TCGA-56-7730-11A-01R-2125-07,4154.28171431
normal,TCGA-56-7582-11A-01R-2045-07,1596.27779943
normal,TCGA-43-6773-11A-01R-1949-07,3352.01523156
normal,TCGA-43-7658-11A-01R-2125-07,1602.97865494
normal,TCGA-43-7657-11A-01R-2125-07,0.0
normal,TCGA-56-8201-11A-01R-2247-07,693.4868065869998
normal,TCGA-39-5040-11A-01R-2125-07,1441.34967984
normal,TCGA-33-4587-11A-01R-2125-07,1134.46694943
normal,TCGA-22-5472-11A-11R-1635-07,2475.28083995
normal,TCGA-22-5483-11A-11R-1820-07,989.073702805
normal,TCGA-77-7337-11A-01R-2045-07,2143.36312965
normal,TCGA-77-7338-11A-01R-2045-07,2857.38981726
normal,TCGA-85-7710-11A-01R-2125-07,1326.89112947
normal,TCGA-56-8623-11A-01R-A28V-07,0.0
normal,TCGA-77-7138-11A-01R-2045-07,2148.57296081
normal,TCGA-56-8083-11A-01R-2247-07,2301.48008184
normal,TCGA-22-5471-11A-01R-1635-07,2606.91954655
normal,TCGA-43-6647-11A-01R-1820-07,3862.1090413
normal,TCGA-56-7823-11A-01R-2247-07,490.270099603
normal,TCGA-56-7579-11A-01R-2045-07,1892.6525336
normal,TCGA-22-5478-11A-11R-1635-07,1362.62337703
normal,TCGA-58-8386-11A-01R-2296-07,1452.82900312
normal,TCGA-34-8454-11A-01R-2326-07,1793.56326017
normal,TCGA-77-8007-11A-01R-2187-07,0.0
normal,TCGA-43-6771-11A-01R-1820-07,324.469423543
normal,TCGA-56-7731-11A-01R-2125-07,4359.15040159
normal,TCGA-92-7340-11A-01R-2045-07,728.076523755
normal,TCGA-22-5481-11A-01R-1949-07,394.87671159300004
normal,TCGA-22-5489-11A-01R-1635-07,722.6204965160001
normal,TCGA-56-8082-11A-01R-2247-07,2381.87110266
normal,TCGA-56-8309-11A-01R-2296-07,4282.87993696
normal,TCGA-60-2709-11A-01R-1820-07,6318.27335712
normal,TCGA-90-6837-11A-01R-1949-07,1448.31060904
normal,TCGA-43-5670-11A-01R-2125-07,4056.39420481
normal,TCGA-22-5491-11A-01R-1858-07,0.0
normal,TCGA-56-7222-11A-01R-2045-07,1724.13570155
normal,TCGA-90-7767-11A-01R-2125-07,1977.19144898
normal,TCGA-34-7107-11A-01R-1949-07,1688.85588739
normal,TCGA-22-4609-11A-01R-2125-07,2196.0202841999994
normal,TCGA-51-4081-11A-01R-1758-07,2308.26910863
normal,TCGA-33-6737-11A-01R-1820-07,4088.10353695
normal,TCGA-56-7580-11A-01R-2045-07,1327.01409223
normal,TCGA-77-8008-11A-01R-2187-07,0.0
normal,TCGA-77-7142-11A-01R-2045-07,1138.66166263
normal,TCGA-77-7335-11A-01R-2045-07,1524.27580704
normal,TCGA-43-6143-11A-01R-1820-07,815.943536707
normal,TCGA-22-4593-11A-01R-1820-07,1230.77926635
cancer,TCGA-NC-A5HT-01A-11R-A26W-07,0.0
cancer,TCGA-43-6647-01A-11R-1820-07,448.86869378800003
cancer,TCGA-56-A4BX-01A-11R-A24H-07,4246.68121863
cancer,TCGA-22-5473-01A-01R-1635-07,5137.64745542
cancer,TCGA-92-8063-01A-11R-2247-07,1534.07349823
cancer,TCGA-60-2719-01A-01R-0851-07,2583.13782978
cancer,TCGA-56-8626-01A-11R-2403-07,697.94848512
cancer,TCGA-NK-A5CX-01A-11R-A26W-07,2374.76103967
cancer,TCGA-63-A5MR-01A-31R-A27Q-07,1789.97613365
cancer,TCGA-LA-A7SW-01A-11R-A405-07,4185.2430423
cancer,TCGA-66-2794-01A-01R-1201-07,0.0
cancer,TCGA-85-A4PA-01A-11R-A24Z-07,0.0
cancer,TCGA-94-A5I4-01A-11R-A26W-07,6674.968102000002
cancer,TCGA-56-8624-01A-11R-2403-07,2093.5393376
