tissue,barcode,fpkm
normal,TCGA-91-6847-11A-01R-1949-07,3216.47521491
normal,TCGA-44-2665-11A-01R-1758-07,1937.02958934
normal,TCGA-49-4512-11A-01R-1858-07,1236.31782517
normal,TCGA-50-5932-11A-01R-1755-07,3278.08843736
normal,TCGA-44-2662-11A-01R-1758-07,1900.08588388
normal,TCGA-44-6776-11A-01R-1858-07,1959.3868099
normal,TCGA-44-3398-11B-01R-1758-07,936.62425632
normal,TCGA-55-6983-11A-01R-1949-07,1210.09119247
normal,TCGA-49-6743-11A-01R-1858-07,0.0
normal,TCGA-44-3396-11A-01R-1758-07,1206.51348369
normal,TCGA-44-2657-11A-01R-1758-07,747.188702507
normal,TCGA-44-2668-11A-01R-1758-07,548.0413003919999
normal,TCGA-55-6975-11A-01R-1949-07,2502.3772584000008
normal,TCGA-44-2655-11A-01R-1758-07,421.33585797800004
normal,TCGA-73-4676-11A-01R-1755-07,4912.07387759
normal,TCGA-55-6984-11A-01R-1949-07,0.0
normal,TCGA-55-6978-11A-01R-1949-07,0.0
normal,TCGA-91-6828-11A-01R-1858-07,0.0
normal,TCGA-55-6982-11A-01R-1949-07,969.4882653139999
normal,TCGA-55-6970-11A-01R-1949-07,2061.41044795
normal,TCGA-44-6146-11A-01R-1858-07,2051.44616698
normal,TCGA-55-6972-11A-01R-1949-07,2147.78938777
normal,TCGA-50-5931-11A-01R-1858-07,2051.44616698
normal,TCGA-49-6745-11A-01R-1858-07,0.0
normal,TCGA-55-6979-11A-01R-1949-07,0.0
normal,TCGA-50-5936-11A-01R-1628-07,1793.75817001
normal,TCGA-38-4626-11A-01R-1758-07,7086.88521271
normal,TCGA-49-6761-11A-01R-1949-07,0.0
normal,TCGA-55-6985-11A-01R-1949-07,3164.03963487
normal,TCGA-50-5930-11A-01R-1755-07,0.0
normal,TCGA-44-6148-11A-01R-1858-07,562.034091302
normal,TCGA-55-6971-11A-01R-1949-07,901.144859487
normal,TCGA-44-6777-11A-01R-1858-07,1066.98306271
normal,TCGA-50-5939-11A-01R-1628-07,1749.68330732
normal,TCGA-55-6986-11A-01R-1949-07,1072.44739646
normal,TCGA-55-6980-11A-01R-1949-07,0.0
normal,TCGA-91-6836-11A-01R-1858-07,2184.94225198
normal,TCGA-50-6595-11A-01R-1858-07,481.925852816
normal,TCGA-91-6829-11A-01R-1858-07,2752.05245779
normal,TCGA-49-6742-11A-01R-1858-07,852.3521509960001
normal,TCGA-91-6835-11A-01R-1858-07,1683.33802564
normal,TCGA-91-6849-11A-01R-1949-07,1992.87745597
normal,TCGA-91-6831-11A-02R-1858-07,0.0
normal,TCGA-55-6968-11A-01R-1949-07,0.0
normal,TCGA-44-6145-11A-01R-1858-07,0.0
normal,TCGA-49-4490-11A-01R-1858-07,0.0
normal,TCGA-38-4632-11A-01R-1755-07,1257.11843313
normal,TCGA-44-6778-11A-01R-1858-07,3174.76947205
normal,TCGA-55-6981-11A-01R-1949-07,3574.82465485
normal,TCGA-44-2661-11A-01R-1758-07,614.8632113809999
normal,TCGA-38-4625-11A-01R-1758-07,3141.86543547
normal,TCGA-38-4627-11A-01R-1758-07,1545.75751393
normal,TCGA-49-6744-11A-01R-1858-07,1797.10019912
normal,TCGA-50-5935-11A-01R-1858-07,1003.22235019
normal,TCGA-50-5933-11A-01R-1755-07,0.0
normal,TCGA-44-6144-11A-01R-1755-07,0.0
normal,TCGA-44-5645-11A-01R-1628-07,3252.23135593
normal,TCGA-44-6147-11A-01R-1858-07,0.0
normal,TCGA-55-6969-11A-01R-1949-07,2170.63821105
cancer,TCGA-55-7573-01A-11R-2039-07,1728.02598951
cancer,TCGA-05-4430-01A-02R-1206-07,2582.15613911
cancer,TCGA-44-6145-01A-11R-1755-07,0.0
cancer,TCGA-62-A470-01A-11R-A24H-07,0.0
cancer,TCGA-44-6147-01A-11R-A278-07,0.0
cancer,TCGA-05-5429-01A-01R-1628-07,0.0
cancer,TCGA-97-A4M6-01A-11R-A24X-07,2375.74553865
cancer,TCGA-44-2661-01A-01R-1107-07,3157.76177845
cancer,TCGA-05-4250-01A-01R-1107-07,5077.91834892
cancer,TCGA-97-A4M7-01A-11R-A24X-07,1629.31197414
cancer,TCGA-44-7659-01A-11R-2066-07,3058.24737959
cancer,TCGA-50-5044-01A-21R-1858-07,8144.89220235
cancer,TCGA-05-4390-01A-02R-1755-07,0.0
cancer,TCGA-78-8648-01A-11R-2403-07,2085.72431209
cancer,TCGA-49-6745-01A-11R-1858-07,8354.39336661
cancer,TCGA-44-2668-01A-01R-0946-07,8731.01360425
cancer,TCGA-97-8552-01A-11R-2403-07,6383.922729
cancer,TCGA-75-7025-01A-12R-1949-07,1433.92371956
cancer,TCGA-53-7624-01A-11R-2066-07,1212.303425
cancer,TCGA-78-7152-01A-11R-2039-07,0.0
cancer,TCGA-55-8621-01A-11R-2403-07,4863.18471904
cancer,TCGA-38-4628-01A-01R-1206-07,4605.06926024
cancer,TCGA-49-6767-01A-11R-1858-07,5128.11965954
cancer,TCGA-55-A492-01A-11R-A24H-07,2351.52472863
cancer,TCGA-95-A4VP-01A-21R-A262-07,2907.26937268
cancer,TCGA-95-7567-01A-11R-2066-07,8530.30900029
cancer,TCGA-97-7938-01A-11R-2170-07,0.0
cancer,TCGA-J2-A4AD-01A-11R-A24H-07,2091.8926608
cancer,TCGA-53-A4EZ-01A-12R-A24X-07,1586.43534324
cancer,TCGA-44-3917-01B-02R-A277-07,14251.28217
cancer,TCGA-67-6216-01A-11R-1755-07,0.0
cancer,TCGA-55-8302-01A-11R-2326-07,2339.08279885
cancer,TCGA-91-6847-01A-11R-1949-07,922.0543647860001
cancer,TCGA-78-8660-01A-11R-2403-07,8793.76697797
cancer,TCGA-86-8055-01A-11R-2241-07,2169.92792367
cancer,TCGA-75-7031-01A-11R-1949-07,0.0
cancer,TCGA-L9-A443-01A-12R-A24H-07,0.0
cancer,TCGA-97-7937-01A-11R-2170-07,2157.61658884
cancer,TCGA-NJ-A55R-01A-11R-A262-07,24676.0206048
cancer,TCGA-50-5932-01A-11R-1755-07,579.469119366
cancer,TCGA-55-6983-01A-11R-1949-07,3906.18981348
cancer,TCGA-78-7154-01A-11R-2039-07,1447.0921407
cancer,TCGA-50-5930-01A-11R-1755-07,3735.94351253
cancer,TCGA-55-A48X-01A-11R-A24H-07,1285.91438318
cancer,TCGA-97-A4M0-01A-11R-A24X-07,597.1454061009999
cancer,TCGA-86-A4JF-01A-11R-A24X-07,0.0
cancer,TCGA-86-7713-01A-11R-2066-07,0.0
cancer,TCGA-MP-A4TD-01A-32R-A262-07,2665.51427599
cancer,TCGA-44-A479-01A-31R-A24H-07,10978.9730708
cancer,TCGA-38-4630-01A-01R-1206-07,290.17830586400004
cancer,TCGA-55-7994-01A-11R-2187-07,1764.37674825
cancer,TCGA-38-4629-01A-02R-1206-07,1317.14966179
cancer,TCGA-97-A4M2-01A-12R-A24X-07,7848.58509632
cancer,TCGA-05-5420-01A-01R-1628-07,0.0
cancer,TCGA-38-4626-01A-01R-1206-07,3372.36694786
cancer,TCGA-55-8620-01A-11R-2403-07,17943.5169293
cancer,TCGA-L4-A4E6-01A-11R-A24H-07,5901.04537019
cancer,TCGA-86-8054-01A-11R-2241-07,885.4276538089999
cancer,TCGA-67-4679-01B-01R-1755-07,782.916143418
cancer,TCGA-69-7979-01A-11R-2187-07,3225.92872472
cancer,TCGA-05-5425-01A-02R-1628-07,0.0
cancer,TCGA-75-6206-01A-11R-1755-07,2767.36556484
cancer,TCGA-55-8085-01A-11R-2241-07,935.3032065939999
cancer,TCGA-78-8640-01A-11R-2403-07,0.0
cancer,TCGA-44-7660-01A-11R-2066-07,2720.53322451
cancer,TCGA-95-8494-01A-11R-2326-07,14627.0268145
cancer,TCGA-69-7980-01A-11R-2187-07,2061.97131056
cancer,TCGA-50-5946-01A-11R-1755-07,411.243394403
cancer,TCGA-05-4402-01A-01R-1206-07,902.883040982
cancer,TCGA-50-5931-01A-11R-1755-07,0.0
cancer,TCGA-62-A46V-01A-11R-A24H-07,12688.2875086
cancer,TCGA-73-4658-01A-01R-1755-07,835.307792127
cancer,TCGA-05-4410-01A-21R-1858-07,2177.76674376
cancer,TCGA-91-6831-01A-11R-1858-07,15234.0669582
cancer,TCGA-78-7153-01A-11R-2039-07,8587.99671314
cancer,TCGA-69-8255-01A-11R-2287-07,1113.88013462
cancer,TCGA-44-6147-01A-11R-1755-07,2646.56512237
cancer,TCGA-80-5608-01A-31R-1949-07,1500.4355014
cancer,TCGA-99-8028-01A-11R-2241-07,1180.07780843
cancer,TCGA-50-6595-01A-12R-1858-07,2814.34471501
cancer,TCGA-55-6971-01A-11R-1949-07,1100.85905536
cancer,TCGA-62-8395-01A-11R-2326-07,15148.6001936
cancer,TCGA-97-A4M5-01A-11R-A24X-07,542.659552762
cancer,TCGA-67-3774-01A-01R-0946-07,4004.40805238
cancer,TCGA-55-8512-01A-11R-2403-07,3444.83103104
cancer,TCGA-49-4507-01A-01R-1206-07,6058.86337238
cancer,TCGA-95-A4VN-01A-11R-A262-07,0.0
cancer,TCGA-55-8505-01A-11R-2403-07,3177.1461523000007
cancer,TCGA-73-4670-01A-01R-1206-07,2211.20102305
cancer,TCGA-93-A4JN-01A-11R-A24X-07,6266.41179777
cancer,TCGA-78-7146-01A-11R-2039-07,2442.74883748
cancer,TCGA-86-7954-01A-11R-2187-07,3603.23289262
cancer,TCGA-55-6979-01A-11R-1949-07,952.088978428
cancer,TCGA-55-8616-01A-11R-2403-07,0.0
cancer,TCGA-55-7913-01B-11R-2241-07,0.0
cancer,TCGA-75-6205-01A-11R-1755-07,0.0
cancer,TCGA-L9-A444-01A-21R-A24H-07,0.0
cancer,TCGA-44-2655-01A-01R-0946-07,703.073326857
cancer,TCGA-91-6836-01A-21R-1858-07,642.567803755
cancer,TCGA-91-6849-01A-11R-1949-07,0.0
cancer,TCGA-86-7953-01A-11R-2187-07,403.97805268
cancer,TCGA-78-7220-01A-11R-2039-07,0.0
cancer,TCGA-55-7903-01A-11R-2170-07,3791.57102165
cancer,TCGA-97-7941-01A-11R-2187-07,1737.07917086
cancer,TCGA-05-4403-01A-01R-1206-07,1436.60951535
cancer,TCGA-95-A4VK-01A-11R-A262-07,1300.89254237
cancer,TCGA-78-7155-01A-11R-2039-07,0.0
cancer,TCGA-MN-A4N5-01A-11R-A24X-07,2071.6742313
cancer,TCGA-95-8039-01A-11R-2241-07,1184.95416301
cancer,TCGA-75-6214-01A-41R-1949-07,836.559140235
cancer,TCGA-44-2666-01A-01R-0946-07,2370.86154263
cancer,TCGA-35-5375-01A-01R-1628-07,1659.89980845
cancer,TCGA-50-6590-01A-12R-1858-07,3795.8212563
cancer,TCGA-50-6673-01A-11R-1949-07,5373.35819919
cancer,TCGA-91-8497-01A-11R-2403-07,15883.3526581
cancer,TCGA-L9-A743-01A-43R-A39D-07,619.530513582
cancer,TCGA-69-7974-01A-11R-2187-07,1629.93771804
cancer,TCGA-L9-A8F4-01A-11R-A39D-07,3833.12123396
cancer,TCGA-05-4396-01A-21R-1858-07,2132.25071857
cancer,TCGA-97-7547-01A-11R-2039-07,0.0
cancer,TCGA-73-4666-01A-01R-1206-07,714.194909504
cancer,TCGA-49-4488-01A-01R-1755-07,0.0
cancer,TCGA-97-A4M3-01A-11R-A24X-07,696.199447218
cancer,TCGA-78-7162-01A-21R-2066-07,518.272742067
cancer,TCGA-38-7271-01A-11R-2039-07,2153.0193944
cancer,TCGA-50-6597-01A-11R-1858-07,2846.051388300001
cancer,TCGA-NJ-A4YI-01A-11R-A262-07,11673.2425933
cancer,TCGA-05-4432-01A-01R-1206-07,1149.27205108
cancer,TCGA-55-8514-01A-11R-2403-07,1763.93675405
cancer,TCGA-86-8668-01A-11R-2403-07,3096.92923981
cancer,TCGA-50-5936-01A-11R-1628-07,0.0
cancer,TCGA-44-2659-01A-01R-0946-07,0.0
cancer,TCGA-95-7948-01A-11R-2187-07,5568.62119083
cancer,TCGA-49-4494-01A-01R-1206-07,835.965929373
cancer,TCGA-78-8655-01A-11R-2403-07,896.121585777
cancer,TCGA-MP-A4T7-01A-11R-A24X-07,1805.25401127
cancer,TCGA-75-6211-01A-11R-1755-07,36560.6205556
cancer,TCGA-38-4627-01A-01R-1206-07,515.5028459619999
cancer,TCGA-86-7711-01A-11R-2066-07,415.820644913
cancer,TCGA-78-7145-01A-11R-2039-07,5123.52076636
cancer,TCGA-44-3918-01A-01R-1107-07,3993.63115671
cancer,TCGA-86-8280-01A-11R-2287-07,954.229658746
cancer,TCGA-80-5611-01A-01R-1628-07,2405.91373596
cancer,TCGA-67-3773-01A-01R-0946-07,2562.82115353
cancer,TCGA-75-6212-01A-11R-1755-07,14648.5805525
cancer,TCGA-64-5775-01A-01R-1628-07,0.0
cancer,TCGA-L9-A50W-01A-12R-A39D-07,519.084127965
cancer,TCGA-44-3919-01A-02R-1107-07,1690.17595788
cancer,TCGA-55-7283-01A-11R-2039-07,1336.95559168
cancer,TCGA-55-6985-01A-11R-1949-07,0.0
cancer,TCGA-78-7147-01A-11R-2039-07,11787.8383846
cancer,TCGA-44-A4SS-01A-11R-A24X-07,0.0
cancer,TCGA-86-8671-01A-11R-2403-07,4411.06412511
cancer,TCGA-62-8398-01A-11R-2326-07,521.944095612
cancer,TCGA-55-8089-01A-11R-2241-07,1325.04532207
cancer,TCGA-64-5774-01A-01R-1628-07,0.0
cancer,TCGA-55-8615-01A-11R-2403-07,737.6306712730002
cancer,TCGA-NJ-A7XG-01A-12R-A39D-07,633.664570927
cancer,TCGA-55-6968-01A-11R-1949-07,22374.3679241
cancer,TCGA-44-6774-01A-21R-1858-07,6598.30819378
cancer,TCGA-05-4397-01A-01R-1206-07,1879.41082618
cancer,TCGA-55-8097-01A-11R-2241-07,789.2642695530002
cancer,TCGA-55-7728-01A-11R-2187-07,2980.35943135
cancer,TCGA-44-3918-01B-02R-A277-07,6931.06844499
cancer,TCGA-MP-A4TE-01A-22R-A466-07,8969.87403734
cancer,TCGA-44-2668-01A-01R-A278-07,11532.6951909
cancer,TCGA-80-5607-01A-31R-1949-07,5592.49397828
cancer,TCGA-MP-A5C7-01A-11R-A262-07,5742.42084193
cancer,TCGA-86-8585-01A-11R-2403-07,957.58840935
cancer,TCGA-86-8673-01A-11R-2403-07,14317.4593416
cancer,TCGA-55-6987-01A-11R-1949-07,2016.9720127
cancer,TCGA-86-A4P8-01A-11R-A24X-07,2880.04331585
cancer,TCGA-S2-AA1A-01A-12R-A39D-07,0.0
cancer,TCGA-71-8520-01A-11R-2403-07,4250.8331633
cancer,TCGA-55-6981-01A-11R-1949-07,1232.87004132
cancer,TCGA-50-5944-01A-11R-1755-07,6037.27499831
cancer,TCGA-93-A4JO-01A-21R-A24X-07,2638.01083431
cancer,TCGA-78-7143-01A-11R-2039-07,1660.76587325
cancer,TCGA-55-6543-01A-11R-1755-07,0.0
cancer,TCGA-55-8207-01A-11R-2241-07,963.239180717
cancer,TCGA-97-8177-01A-11R-2287-07,4917.04058525
cancer,TCGA-62-A46O-01A-11R-A24H-07,2270.99305985
cancer,TCGA-MP-A4TA-01A-21R-A24X-07,5444.97566232
cancer,TCGA-55-A48Z-01A-12R-A24X-07,2481.30953592
cancer,TCGA-78-7166-01A-12R-2066-07,4410.36561931
cancer,TCGA-62-A46S-01A-11R-A24H-07,1787.01093234
cancer,TCGA-50-5051-01A-21R-1858-07,6121.19975515
cancer,TCGA-78-7158-01A-11R-2039-07,18907.9829504
cancer,TCGA-55-A4DF-01A-11R-A24H-07,1174.20092691
cancer,TCGA-49-AAR0-01A-21R-A39D-07,25930.1355714
cancer,TCGA-49-6744-01A-11R-1858-07,4098.1381134
cancer,TCGA-97-8547-01A-11R-2403-07,1046.77186026
cancer,TCGA-MP-A4T9-01A-11R-A24X-07,5449.45021859
cancer,TCGA-49-AARE-01A-11R-A41B-07,3138.33399657
cancer,TCGA-L9-A7SV-01A-11R-A39D-07,1000.3846479
cancer,TCGA-MP-A4TF-01A-11R-A262-07,6529.85379191
cancer,TCGA-50-5066-01A-01R-1628-07,3859.14630538
cancer,TCGA-44-6147-01B-06R-A277-07,5017.37684849
cancer,TCGA-73-4662-01A-01R-1206-07,2845.71212839
cancer,TCGA-55-6986-01A-11R-1949-07,1989.88739227
cancer,TCGA-05-4395-01A-01R-1206-07,5475.96822452
cancer,TCGA-MN-A4N4-01A-12R-A24X-07,3228.48088352
cancer,TCGA-49-4512-01A-21R-1858-07,10747.6494891
cancer,TCGA-55-7995-01A-11R-2187-07,1511.83807005
cancer,TCGA-69-8254-01A-11R-2287-07,983.8115449960001
cancer,TCGA-67-6217-01A-11R-1755-07,1545.75751393
cancer,TCGA-67-3772-01A-01R-0946-07,1322.45788054
cancer,TCGA-55-8094-01A-11R-2241-07,3272.69573584
cancer,TCGA-78-7535-01A-11R-2066-07,2550.74516194
cancer,TCGA-64-1679-01A-21R-2066-07,1595.0209825
cancer,TCGA-55-7284-01B-11R-2241-07,2069.20968398
cancer,TCGA-38-6178-01A-11R-1755-07,0.0
cancer,TCGA-78-7167-01A-11R-2066-07,401.19789668
cancer,TCGA-50-6592-01A-11R-1755-07,2331.37323129
cancer,TCGA-83-5908-01A-21R-2287-07,1482.54488714
cancer,TCGA-55-8092-01A-11R-2241-07,2273.71840725
cancer,TCGA-69-8253-01A-11R-2287-07,798.170433732
cancer,TCGA-95-7039-01A-11R-1949-07,0.0
cancer,TCGA-55-8206-01A-11R-2241-07,2326.77183675
cancer,TCGA-55-8205-01A-11R-2241-07,0.0
cancer,TCGA-50-6591-01A-11R-1755-07,1667.20295028
cancer,TCGA-55-A490-01A-11R-A466-07,3715.013857
cancer,TCGA-55-8091-01A-11R-2241-07,504.857231424
cancer,TCGA-86-A456-01A-11R-A24H-07,6293.048384100001
cancer,TCGA-86-A4P7-01A-11R-A24X-07,10381.6825593
cancer,TCGA-44-3396-01A-01R-1206-07,0.0
cancer,TCGA-93-A4JQ-01A-11R-A24X-07,2699.21633652
cancer,TCGA-44-3917-01A-01R-A278-07,9966.25922938
cancer,TCGA-73-4675-01A-01R-1206-07,4456.99516274
cancer,TCGA-44-7661-01A-11R-2066-07,845.69421135
cancer,TCGA-97-7554-01A-11R-2039-07,3641.90374448
cancer,TCGA-55-6982-01A-11R-1949-07,7111.31338847
cancer,TCGA-05-4405-01A-21R-1858-07,2730.80291067
cancer,TCGA-95-7944-01A-11R-2187-07,1037.05205509
cancer,TCGA-05-4427-01A-21R-1858-07,2150.98247917
cancer,TCGA-44-7662-01A-11R-2066-07,408.614325487
cancer,TCGA-86-8075-01A-11R-2241-07,763.864620273
cancer,TCGA-50-5939-01A-11R-1628-07,5935.15545903
cancer,TCGA-44-2662-01A-01R-0946-07,1708.40988255
cancer,TCGA-64-1681-01A-11R-2066-07,2006.44470038
cancer,TCGA-44-5645-01A-01R-1628-07,0.0
cancer,TCGA-75-6203-01A-11R-1755-07,3929.65910207
cancer,TCGA-73-7498-01A-12R-2187-07,1479.06594767
cancer,TCGA-44-2665-01A-01R-0946-07,10365.6680346
cancer,TCGA-55-5899-01A-11R-1628-07,46435.391263
cancer,TCGA-55-6984-01A-11R-1949-07,0.0
cancer,TCGA-44-5644-01A-21R-2039-07,9077.75459924
cancer,TCGA-67-3770-01A-01R-0946-07,2684.73673472
cancer,TCGA-93-8067-01A-11R-2287-07,1168.85424232
cancer,TCGA-97-7552-01A-11R-2039-07,2289.61579102
cancer,TCGA-50-5055-01A-01R-1628-07,5781.42958566
cancer,TCGA-62-8394-01A-11R-2326-07,0.0
cancer,TCGA-86-8359-01A-11R-2326-07,0.0
cancer,TCGA-55-7570-01A-11R-2039-07,7374.41373411
cancer,TCGA-49-AARQ-01A-11R-A41B-07,2360.24312078
cancer,TCGA-38-A44F-01A-11R-A24H-07,1501.9931449
cancer,TCGA-MP-A4SW-01A-21R-A24X-07,7812.13380623
cancer,TCGA-49-4514-01A-21R-1858-07,2296.55402069
cancer,TCGA-86-8358-01A-11R-2326-07,21617.9290456
cancer,TCGA-49-6743-01A-11R-1858-07,10644.1408262
cancer,TCGA-97-A4LX-01A-11R-A24X-07,17759.852421400006
cancer,TCGA-NJ-A55O-01A-11R-A262-07,2395.7728983
cancer,TCGA-62-8402-01A-11R-2326-07,0.0
cancer,TCGA-73-4676-01A-01R-1755-07,0.0
cancer,TCGA-05-4425-01A-01R-1755-07,1585.48708541
cancer,TCGA-55-8614-01A-11R-2403-07,846.368823835
cancer,TCGA-38-4631-01A-01R-1755-07,0.0
cancer,TCGA-50-5068-01A-01R-1628-07,0.0
cancer,TCGA-99-8032-01A-11R-2241-07,6674.94359673
cancer,TCGA-93-A4JP-01A-11R-A24X-07,1504.40678357
cancer,TCGA-49-6761-01A-31R-1949-07,0.0
cancer,TCGA-MP-A4TC-01A-11R-A24X-07,0.0
cancer,TCGA-50-5941-01A-11R-1755-07,0.0
cancer,TCGA-44-6778-01A-11R-1858-07,17478.166856599993
cancer,TCGA-86-A4D0-01A-11R-A24H-07,5627.69425863
cancer,TCGA-55-7726-01A-11R-2170-07,0.0
cancer,TCGA-75-5126-01A-01R-1755-07,2093.54372052
cancer,TCGA-44-A47G-01A-21R-A24H-07,4550.42726616
cancer,TCGA-44-2662-01A-01R-A278-07,1355.40106995
cancer,TCGA-93-7348-01A-21R-2039-07,9401.93139176
cancer,TCGA-55-8508-01A-11R-2403-07,1207.06252282
cancer,TCGA-44-8119-01A-11R-2241-07,5476.87679731
cancer,TCGA-44-2657-01A-01R-1107-07,3515.5995943000007
cancer,TCGA-55-8507-01A-11R-2403-07,7292.15091106
cancer,TCGA-97-8176-01A-11R-2403-07,3277.24465656
cancer,TCGA-55-1596-01A-01R-0946-07,8756.81837722
cancer,TCGA-NJ-A4YQ-01A-11R-A262-07,847.585842435
cancer,TCGA-49-4506-01A-01R-1206-07,0.0
cancer,TCGA-44-4112-01A-01R-1107-07,3191.9613645
cancer,TCGA-MP-A4T8-01A-11R-A24X-07,1149.27205108
cancer,TCGA-55-8299-01A-11R-2287-07,1753.92543128
cancer,TCGA-64-1680-01A-02R-0946-07,0.0
cancer,TCGA-NJ-A4YF-01A-12R-A262-07,12453.1450418
cancer,TCGA-55-1592-01A-01R-0946-07,3871.77797676
cancer,TCGA-91-6830-01A-11R-1949-07,5093.16415879
cancer,TCGA-86-7701-01A-11R-2170-07,29042.188619300006
cancer,TCGA-53-7626-01A-12R-2066-07,2730.13369465
cancer,TCGA-05-4424-01A-22R-1858-07,0.0
cancer,TCGA-44-6776-01A-11R-1858-07,2098.51257429
cancer,TCGA-78-7539-01A-11R-2066-07,16668.1008178
cancer,TCGA-73-4659-01A-01R-1206-07,21383.1333023
cancer,TCGA-05-4249-01A-01R-1107-07,2152.32058901
cancer,TCGA-55-8087-01A-11R-2241-07,367.207017914
cancer,TCGA-50-5942-01A-21R-1755-07,0.0
cancer,TCGA-55-6972-01A-11R-1949-07,2970.34702564
cancer,TCGA-49-AARO-01A-12R-A41B-07,2332.2273393000005
cancer,TCGA-78-7148-01A-11R-2039-07,2822.20496757
cancer,TCGA-78-7159-01A-11R-2039-07,3427.47111242
cancer,TCGA-44-2656-01A-02R-A278-07,4126.14205718
cancer,TCGA-05-4415-01A-22R-1858-07,651.724789656
cancer,TCGA-86-8056-01A-11R-2241-07,4980.58992953
cancer,TCGA-69-8453-01A-12R-2326-07,2670.21003538
cancer,TCGA-50-8457-01A-11R-2326-07,1797.10019912
cancer,TCGA-05-4384-01A-01R-1755-07,2497.66468352
cancer,TCGA-75-5122-01A-01R-1755-07,831.510938526
cancer,TCGA-MN-A4N1-01A-11R-A24X-07,4045.67801662
cancer,TCGA-44-5643-01A-01R-1628-07,0.0
cancer,TCGA-55-7816-01A-11R-2170-07,527.130344575
cancer,TCGA-91-8499-01A-11R-2403-07,1643.44479176
cancer,TCGA-69-7760-01A-11R-2170-07,3309.44465864
cancer,TCGA-49-4505-01A-01R-1206-07,2716.35421802
cancer,TCGA-49-4486-01A-01R-1206-07,4871.03093178
cancer,TCGA-55-A57B-01A-12R-A39D-07,2316.20668346
cancer,TCGA-75-6207-01A-11R-1755-07,6239.02127225
cancer,TCGA-55-7910-01A-11R-2170-07,25165.0859597
cancer,TCGA-44-2666-01A-01R-A278-07,1482.68300386
cancer,TCGA-50-5946-02A-11R-2090-07,478.27621599300005
cancer,TCGA-35-3615-01A-01R-0946-07,890.182026646
cancer,TCGA-05-4417-01A-22R-1858-07,2738.79183676
cancer,TCGA-75-5147-01A-01R-1628-07,1562.94904259
cancer,TCGA-73-4668-01A-01R-1206-07,678.177026245
cancer,TCGA-05-4389-01A-01R-1206-07,1396.06310205
cancer,TCGA-62-A472-01A-11R-A24H-07,1313.12866035
cancer,TCGA-MP-A4SV-01A-11R-A24X-07,1645.65395134
cancer,TCGA-55-6642-01A-11R-1858-07,0.0
cancer,TCGA-49-4487-01A-21R-1858-07,2359.89314404
cancer,TCGA-55-7815-01A-11R-2170-07,5996.08905092
cancer,TCGA-J2-8192-01A-11R-2241-07,1083.54570829
cancer,TCGA-44-2668-01B-02R-A277-07,38362.8910275
cancer,TCGA-69-7973-01A-11R-2187-07,4697.28356092
cancer,TCGA-78-7536-01A-11R-2066-07,722.659009372
cancer,TCGA-91-6848-01A-11R-1949-07,0.0
cancer,TCGA-86-8279-01A-11R-2287-07,5602.78794728
cancer,TCGA-95-7043-01A-11R-1949-07,0.0
cancer,TCGA-55-7724-01A-11R-2170-07,1397.53419067
cancer,TCGA-44-6775-01A-11R-1858-07,3398.92349295
cancer,TCGA-44-3398-01A-01R-1107-07,1118.852639
cancer,TCGA-49-AAR9-01A-21R-A41B-07,679.175494533
cancer,TCGA-62-A46R-01A-11R-A24H-07,2054.35902458
cancer,TCGA-55-8513-01A-11R-2403-07,7795.7968961000015
cancer,TCGA-J2-A4AG-01A-11R-A24H-07,3806.71626564
cancer,TCGA-55-A494-01A-11R-A24X-07,2359.89314404
cancer,TCGA-49-4490-01A-21R-1858-07,0.0
cancer,TCGA-NJ-A55A-01A-11R-A262-07,0.0
cancer,TCGA-MP-A4SY-01A-21R-A24X-07,2293.5753514000007
cancer,TCGA-44-3918-01A-01R-A278-07,734.3632042910001
cancer,TCGA-05-5715-01A-01R-1628-07,8819.68377024
cancer,TCGA-97-8174-01A-11R-2287-07,1089.77809938
cancer,TCGA-44-6775-01A-11R-A278-07,6438.15508228
cancer,TCGA-4B-A93V-01A-11R-A39D-07,4795.98069412
cancer,TCGA-78-7540-01A-11R-2066-07,2813.84712931
cancer,TCGA-50-5045-01A-01R-1628-07,2290.60439888
cancer,TCGA-55-6712-01A-11R-1858-07,3255.95731657
cancer,TCGA-69-7978-01A-11R-2187-07,3210.17276233
cancer,TCGA-55-7911-01A-11R-2170-07,2731.74036447
cancer,TCGA-44-A47A-01A-21R-A24H-07,6155.92548868
cancer,TCGA-55-A493-01A-11R-A24H-07,5234.37571564
cancer,TCGA-55-8090-01A-11R-2241-07,826.137162314
cancer,TCGA-49-AAR4-01A-12R-A41B-07,1721.29778968
cancer,TCGA-93-7347-01A-11R-2187-07,2676.33931379
cancer,TCGA-78-7156-01A-11R-2039-07,2521.40674325
cancer,TCGA-MP-A4TJ-01A-51R-A262-07,6751.86882083
cancer,TCGA-55-7907-01A-11R-2170-07,1038.57474311
cancer,TCGA-99-8025-01A-11R-2241-07,1366.92599531
cancer,TCGA-50-8460-01A-11R-2326-07,859.1157551089999
cancer,TCGA-50-5935-01A-11R-1755-07,1782.90700312
cancer,TCGA-44-6775-01C-02R-A277-07,17722.850070599998
cancer,TCGA-55-8301-01A-11R-2287-07,6379.73517719
